"","Year","Site","day","month","ActivityStartDate","NH4_mg_L","DIN_mg_L","SRP__mg_L","pH","SPC","Temp_oC","TDS","TP_mg_L","TN_mg_L","TURBIDITY","AFDM","CHLa","...1","datetime.x","Day","Month","Q_CFS.x","Q_CFS.y","anomaly","Days_Since_Freshet"
"63",2007,"RC1",1,8,2007-08-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.7272727272727,NA,NA,NA,NA,NA,NA,NA,NA
"67",2007,"CG",1,8,2007-08-20,0.015,0.01675,0.0065,NA,NA,NA,NA,0.018,0.1,NA,NA,35.1818181818182,NA,NA,NA,NA,NA,NA,NA,NA
"69",2007,"RC2",1,8,2007-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.2727272727273,NA,NA,NA,NA,NA,NA,NA,NA
"70",2008,"FH",1,9,2008-09-09,0.01,0.015,NA,8.48666666666667,229,17.9583333333333,121.666666666667,0.0085,0.15,1.56666666666667,4.15,13.3,93,"5/21/2008",21,5,45700,7590,1.819246193,111.5
"71",2008,"FH",1,8,2008-08-14,0.01,0.0155,NA,8.48666666666667,197.216666666667,20.1166666666667,104.65,0.0085,0.15,2.60833333333333,3.295,4.33333333333333,93,"5/21/2008",21,5,45700,7590,1.819246193,85.9166666666667
"72",2008,"GR",1,9,2008-09-09,0.01,0.0235,NA,8.6,471.166666666667,14.325,250.583333333333,0.021,0.325,2.41166666666667,36.17,134.8,NA,NA,NA,NA,NA,NA,NA,NA
"73",2008,"GR",1,8,2008-08-10,0.0133333333333333,0.0045,NA,8.6,419,17.7666666666667,222.8,0.021,0.325,2.72,102.315,129.1,NA,NA,NA,NA,NA,NA,NA,NA
"74",2008,"MS",1,9,2008-09-09,0.0125,0.00841666666666667,NA,8.47666666666667,290.5,14.175,154.025,0.00966666666666667,0.2,2.19083333333333,19.7428571428571,80.1904761904762,162,"5/21/2008",21,5,16800,2580,1.867367769,111
"75",2008,"MS",1,8,2008-08-10,0.0175,0.007,NA,8.47666666666667,253.333333333333,16.7666666666667,134.466666666667,0.00966666666666667,0.2,3.12,29.22,76.2352941176471,162,"5/21/2008",21,5,16800,2580,1.867367769,81.5
"76",2008,"BN",1,9,2008-09-09,0.01,0.00616666666666667,NA,8.55333333333333,480.5,14.9083333333333,255.083333333333,0.015,0.233333333333333,4.36416666666667,61.085,259.473684210526,39,"6/6/2008",6,6,3100,2830,1.030841164,95
"77",2008,"BN",1,8,2008-08-10,0.02,0.00583333333333333,NA,8.55333333333333,439.333333333333,17.7333333333333,233.35,0.015,0.233333333333333,3.835,103.72,112.75,39,"6/6/2008",6,6,3100,2830,1.030841164,65.5
"78",2008,"DL",1,8,2008-08-10,0.015,0.043625,NA,8.63333333333333,390.833333333333,17.7333333333333,207.35,0.018,0.275,3.205,79.7714285714286,172.071428571429,66,"6/5/2008",5,6,957,266,1.532298702,66.5
"79",2008,"DL",1,9,2008-09-09,0.01,0.0585,NA,8.63333333333333,460.666666666667,13.9666666666667,246.833333333333,0.018,0.275,2.865,45.145,200.85,66,"6/5/2008",5,6,957,266,1.532298702,96
"80",2008,"HU",1,9,2008-09-09,0.015,0.0545,NA,8.48333333333333,251.166666666667,15.825,133.325,0.01525,0.2,2.31416666666667,7.725,43.15,135,"5/21/2008",21,5,35500,2150,2.546419576,111.5
"81",2008,"HU",1,8,2008-08-11,0.015,0.0474166666666667,NA,8.48333333333333,210.4,18.7833333333333,123.416666666667,0.01525,0.2,4.07166666666667,6.205,11.05,135,"5/21/2008",21,5,35500,2150,2.546419576,82
"82",2008,"BM",1,8,2008-08-15,0.0333333333333333,0.0323333333333333,NA,8.52,249.333333333333,16.3333333333333,134.65,0.0133333333333333,0.2,3.89666666666667,15.315,62.85,12,"5/21/2008",21,5,35500,2150,2.546419576,86.5
"83",2008,"BM",1,9,2008-09-13,0.0283333333333333,0.0441666666666667,NA,8.52,285.083333333333,13.5583333333333,153.608333333333,0.0133333333333333,0.2,2.98916666666667,13.565,73.2,12,"5/21/2008",21,5,35500,2150,2.546419576,115.111111111111
"84",2009,"FH",1,8,2009-08-13,0.007569,0.00664625,0.00367875,8.29,215.8,21.2666666666667,114.633333333333,0.0096475,0.136,1.95833333333333,7.6,23.047619047619,94,"6/1/2009",1,6,42500,7590,1.775752295,73.8958333333333
"85",2009,"FH",1,9,2009-09-08,0.00892525,0.00709375,0.00331375,8.29,242.666666666667,20.3,128.966666666667,0.0096475,0.136,1.33,19.1,51.6190476190476,94,"6/1/2009",1,6,42500,7590,1.775752295,99.9166666666667
"86",2009,"GR",1,9,2009-09-07,0.00800166666666667,0.0101783333333333,0.0124433333333333,8.38,438,18.55,232.666666666667,0.0357366666666667,0.32525,2.56833333333333,60.65,126.285714285714,109,"6/1/2009",1,6,1420,270,1.739034482,98.5
"87",2009,"GR",1,8,2009-08-07,0.00643666666666667,0.0127045833333333,0.018618,8.38,385,18.5,204.616666666667,0.0357366666666667,0.32525,4.585,95.22,102.204761904762,109,"6/1/2009",1,6,1420,270,1.739034482,67.6666666666667
"88",2009,"MS",1,8,2009-08-11,0.00910625,0.00523166666666667,0.00771333333333333,7.8,265.5,17.15,141.133333333333,0.01646,0.199333333333333,3.74666666666667,33.7,116.952380952381,163,"5/26/2009",26,5,17300,2580,1.885712438,77.5277777777778
"89",2009,"MS",1,9,2009-09-06,0.00890875,0.005208,0.0044225,7.8,294,16.8666666666667,156.15,0.01646,0.199333333333333,2.13166666666667,41.7142857142857,148.045454545455,163,"5/26/2009",26,5,17300,2580,1.885712438,103.5
"90",2009,"BN",1,8,2009-08-07,0.00852333333333333,0.00616125,0.0156716666666667,8.17666666666667,399,18.5166666666667,211.966666666667,0.0363966666666667,0.27525,7.16833333333333,111.7,144.857142857143,40,"5/26/2009",26,5,3700,2830,1.093465528,73.6666666666667
"91",2009,"BN",1,9,2009-09-07,0.00932666666666667,0.00850666666666667,0.01066,8.17666666666667,451.5,17.8333333333333,239.833333333333,0.0363966666666667,0.27525,4.64166666666667,56.35,225.619047619048,40,"5/26/2009",26,5,3700,2830,1.093465528,104.5
"92",2009,"DL",1,8,2009-08-07,0.009068,0.0603036666666667,0.013759,8.44666666666667,361,18.7833333333333,182.583333333333,0.0292233333333333,0.31725,4.62333333333333,51.1,181.047619047619,67,"6/1/2009",1,6,1140,266,1.624330522,67.9444444444444
"93",2009,"DL",1,9,2009-09-07,0.0107383333333333,0.063395,0.009,8.44666666666667,421.833333333333,18.5833333333333,224,0.0292233333333333,0.31725,2.89333333333333,91.8,502.904761904762,67,"6/1/2009",1,6,1140,266,1.624330522,98.5
"94",2009,"HU",1,9,2009-09-07,0.0108283333333333,0.0319176666666667,0.00407,8.27666666666667,261.666666666667,19.1333333333333,139.1,0.0167533333333333,0.192,2.70666666666667,14.5789473684211,51.3333333333333,136,"6/1/2009",1,6,35300,2150,2.541628559,98.39
"95",2009,"HU",1,8,2009-08-08,0.00915833333333333,0.0344066666666667,0.00562666666666667,8.27666666666667,229.783333333333,19.5666666666667,122.15,0.0167533333333333,0.192,3.37833333333333,9.6,39.1904761904762,136,"6/1/2009",1,6,35300,2150,2.541628559,68.6666666666667
"96",2009,"BM",1,8,2009-08-09,0.00707333333333333,0.0327983333333333,0.007435,8.22333333333333,259.833333333333,16.6833333333333,137.816666666667,0.0198333333333333,0.192666666666667,3.88333333333333,10.75,38,13,"6/1/2009",1,6,35300,2150,2.541628559,69.1666666666667
"97",2009,"BM",1,9,2009-09-08,0.011569,0.043121,0.008719,8.22333333333333,292.166666666667,16.4,154.866666666667,0.0198333333333333,0.192666666666667,2.82666666666667,40.7,360.761904761905,13,"6/1/2009",1,6,35300,2150,2.541628559,99.5
"98",2010,"FH",1,8,2010-08-09,0.00759166666666667,0.00788333333333333,0.00415833333333333,8.22,214.45,21.9666666666667,114.05,0.010675,0.206,1.655,15.6666666666667,38.3636363636364,95,"6/7/2010",7,6,26400,7590,1.515144488,63.2666666666667
"99",2010,"FH",1,9,2010-09-09,0.007775,0.00858333333333333,0.003375,8.22,239.5,19.6,127.433333333333,0.010675,0.206,1.56333333333333,24,36.9095238095238,95,"6/7/2010",7,6,26400,7590,1.515144488,94.5
"100",2010,"GR",1,9,2010-09-09,0.00955,0.0240833333333333,0.0278833333333333,8.08,413.666666666667,17.3333333333333,219.666666666667,0.0885333333333333,0.306,13.2633333333333,59.95,119.466666666667,110,"6/18/2010",18,6,1980,270,1.942825561,83
"101",2010,"GR",1,8,2010-08-06,0.010775,0.0162875,0.0317666666666667,8.08,363.666666666667,19.7,194.133333333333,0.0885333333333333,0.306,13.6483333333333,67.8095238095238,64.1478260869565,110,"6/18/2010",18,6,1980,270,1.942825561,49
"102",2010,"MS",1,9,2010-09-09,0.00799166666666667,0.003,0.0052,7.52,293.5,16.05,156.416666666667,0.0176,0.164,2.26333333333333,30.7272727272727,71.9826086956522,164,"6/18/2010",18,6,10100,2580,1.576039952,83
"103",2010,"MS",1,8,2010-08-08,0.00964166666666667,0.00421666666666667,0.00828333333333333,7.52,265,18.1166666666667,140.95,0.0176,0.164,2.53166666666667,50.2857142857143,120.95,164,"6/18/2010",18,6,10100,2580,1.576039952,51.25
"104",2010,"BN",1,9,2010-09-09,0.006825,0.00343333333333333,0.0162,7.88,445.833333333333,17.0166666666667,238.166666666667,0.0363,0.24125,3.22833333333333,82.45,138.357142857143,41,"6/18/2010",18,6,4130,2830,1.134282431,83
"105",2010,"BN",1,8,2010-08-06,0.008625,0.00577083333333333,0.0214,7.88,399.5,19.1,212.066666666667,0.0363,0.24125,3.79833333333333,68.6842105263158,61.9894736842105,41,"6/18/2010",18,6,4130,2830,1.134282431,49
"106",2010,"DL",1,8,2010-08-06,0.0093,0.0407375,0.0276458333333333,8.30333333333333,337,19.2833333333333,179.05,0.0787333333333333,0.2805,5.79,39.375,54.8684210526316,68,"6/17/2010",17,6,1470,266,1.767984959,50
"107",2010,"DL",1,9,2010-09-09,0.00778333333333333,0.0586666666666667,0.0269166666666667,8.30333333333333,400.333333333333,17.4,212.683333333333,0.0787333333333333,0.2805,5.61333333333333,46,155.67,68,"6/17/2010",17,6,1470,266,1.767984959,84
"108",2010,"HU",1,8,2010-08-06,0.0101,0.0246166666666667,0.00471666666666667,8.02666666666667,234.983333333333,21.1,124.866666666667,0.0204666666666667,0.171,2.93333333333333,20.4285714285714,63.7454545454545,137,"6/6/2010",6,6,23100,2150,2.206604536,61.5
"109",2010,"HU",1,9,2010-09-08,0.00993333333333333,0.0356083333333333,0.00364583333333333,8.02666666666667,265.5,18.1833333333333,141.416666666667,0.0204666666666667,0.171,3.64,24.15,93.3285714285714,137,"6/6/2010",6,6,23100,2150,2.206604536,94.4
"110",2010,"BM",1,8,2010-08-06,0.00925,0.0347833333333333,0.00758333333333333,7.79333333333333,256.166666666667,18.1333333333333,136.233333333333,0.0196666666666667,0.187,3.12666666666667,20.5263157894737,66.4047619047619,14,"6/6/2010",6,6,23100,2150,2.206604536,61.5
"111",2010,"BM",1,9,2010-09-09,0.0209291666666667,0.0528583333333333,0.00654166666666667,7.79333333333333,290.333333333333,15.75,154.3,0.0196666666666667,0.187,3.39833333333333,31.95,138.828571428571,14,"6/6/2010",6,6,23100,2150,2.206604536,95.5
"112",2011,"FH",1,9,2011-09-11,0.008125,0.0148,0.0045125,8.20666666666667,209.933333333333,16.7583333333333,136.441666666667,0.0153,0.144,1.20833333333333,6.66666666666667,14.952380952381,96,"6/10/2011",10,6,54700,7590,1.931591046,93
"113",2011,"FH",1,8,2011-08-10,0.00986666666666667,0.0134083333333333,0.0060625,8.20666666666667,170.583333333333,17.5833333333333,110.85,0.0153,0.144,5.14,6.94444444444444,10,96,"6/10/2011",10,6,54700,7590,1.931591046,61
"114",2011,"GR",1,8,2011-08-09,0.0134666666666667,0.0521333333333333,0.0295,8.25,298.05,16.2,193.8,0.0515666666666667,0.296,7.765,13,50.6666666666667,111,"6/10/2011",10,6,2560,270,2.116534736,60
"115",2011,"GR",1,9,2011-09-10,0.0135,0.0611,0.023575,8.25,357.808333333333,14.35,232.591666666667,0.0515666666666667,0.296,3.10333333333333,16.6666666666667,65.2666666666667,111,"6/10/2011",10,6,2560,270,2.116534736,92
"116",2011,"MS",1,8,2011-08-12,0.0106416666666667,0.00798666666666667,0.0113333333333333,8.25666666666667,223.3,15.45,145.366666666667,0.0181,0.185,5.02166666666667,9.78571428571429,24.0769230769231,165,"6/10/2011",10,6,28100,2580,2.216641899,63.8
"117",2011,"MS",1,9,2011-09-11,0.00916666666666667,0.00377,0.00888333333333333,8.25666666666667,258.866666666667,13.75,168.216666666667,0.0181,0.185,2.10833333333333,25.3333333333333,51.4761904761905,165,"6/10/2011",10,6,28100,2580,2.216641899,93
"118",2011,"BN",1,9,2011-09-10,0.00715,0.00439166666666667,0.02135,8.26,399.866666666667,15.075,259.958333333333,0.0396,0.279333333333333,3.29333333333333,17.2,69.5555555555556,42,"6/10/2011",10,6,7740,2830,1.3984647,92
"119",2011,"BN",1,8,2011-08-09,0.00921666666666667,0.01155,0.0241833333333333,8.26,336.416666666667,16.9,218.716666666667,0.0396,0.279333333333333,7.58166666666667,16.4444444444444,34.875,42,"6/10/2011",10,6,7740,2830,1.3984647,60
"120",2011,"DL",1,8,2011-08-09,0.0149416666666667,0.0677458333333333,0.0264666666666667,8.20333333333333,281.116666666667,15.75,182.866666666667,0.0503,0.28375,7.69333333333333,16.2380952380952,66.1904761904762,69,"6/14/2011",14,6,1960,266,1.945919238,56
"121",2011,"DL",1,9,2011-09-10,0.0129666666666667,0.101858333333333,0.0214166666666667,8.20333333333333,346.275,13.9583333333333,225.258333333333,0.0503,0.28375,3.46583333333333,11.1111111111111,44.7647058823529,69,"6/14/2011",14,6,1960,266,1.945919238,88
"122",2011,"HU",1,9,2011-09-11,0.0118875,0.0412875,0.0060125,8.07,230.183333333333,15.9583333333333,149.608333333333,0.021825,0.171333333333333,2.01,10.6666666666667,60,138,"6/9/2011",9,6,46600,2150,2.788147973,94
"123",2011,"HU",1,8,2011-08-13,0.0107875,0.0349208333333333,0.00840416666666667,8.07,183.95,16.9,119.6,0.021825,0.171333333333333,4.85166666666667,6.8,16.8095238095238,138,"6/9/2011",9,6,46600,2150,2.788147973,65.6
"124",2011,"BM",1,9,2011-09-13,0.0158833333333333,0.0401833333333333,0.00853333333333333,8.3,257.908333333333,14.225,167.616666666667,0.0209333333333333,0.185666666666667,2.09,8.42857142857143,39.3333333333333,15,"6/9/2011",9,6,46600,2150,2.788147973,96.1666666666667
"125",2011,"BM",1,8,2011-08-10,0.0181166666666667,0.0266166666666667,0.0113666666666667,8.3,221.283333333333,15.3,143.866666666667,0.0209333333333333,0.185666666666667,4.93333333333333,13.0952380952381,44.2857142857143,15,"6/9/2011",9,6,46600,2150,2.788147973,62.5
"126",2012,"FH",1,8,2012-08-12,0.009805,0.00971416666666667,0.00370333333333333,8.32666666666667,191.1,19.45,124.25,0.0082,0.169793333333333,1.24,16.14,16.1111111111111,97,"4/28/2012",28,4,42200,7590,1.771564185,106.044444444444
"127",2012,"FH",1,9,2012-09-05,0.00686666666666667,0.010335,0.00295833333333333,8.32666666666667,209.333333333333,17.1583333333333,136.233333333333,0.0082,0.169793333333333,1.02916666666667,10.6,19.4615384615385,97,"4/28/2012",28,4,42200,7590,1.771564185,130.75
"128",2012,"GR",1,9,2012-09-04,0.0094,NA,0.00678333333333333,8.38333333333333,424.441666666667,14.175,275.833333333333,0.02873,0.29065,2.17416666666667,57.0952380952381,147.761904761905,112,"6/6/2012",6,6,999,270,1.546680374,90.75
"129",2012,"GR",1,7,2012-07-21,0.00955375,0.013525,0.02191875,8.38333333333333,345.283333333333,16.6583333333333,224.408333333333,0.02873,0.29065,3.915,72.6190476190476,85.1904761904762,112,"6/6/2012",6,6,999,270,1.546680374,45.4
"130",2012,"MS",1,9,2012-09-05,0.00808166666666667,0.002905,0.00273833333333333,8.17666666666667,268.033333333333,14.225,174.308333333333,0.01274,0.149486666666667,1.55583333333333,27.4285714285714,63.2857142857143,166,"4/28/2012",28,4,17600,2580,1.896550104,130.75
"131",2012,"MS",1,8,2012-08-13,0.0106466666666667,0.00316,0.00361333333333333,8.17666666666667,243.283333333333,16.9666666666667,158.266666666667,0.01274,0.149486666666667,1.59333333333333,38.75,83.65,166,"4/28/2012",28,4,17600,2580,1.896550104,107.044444444444
"132",2012,"BN",1,7,2012-07-24,0.00889833333333333,0.00289833333333333,0.0136566666666667,8.42,361.525,16.8833333333333,235.058333333333,0.0228266666666667,0.253406666666667,3.64,122.761904761905,216.142857142857,43,"4/28/2012",28,4,2180,2830,0.916691813,87.5
"133",2012,"BN",1,9,2012-09-04,0.00976,0.00576,0.00416833333333333,8.42,464.475,15.225,302.033333333333,0.0228266666666667,0.253406666666667,2.57,71.2857142857143,167.85,43,"4/28/2012",28,4,2180,2830,0.916691813,129.75
"134",2012,"DL",1,9,2012-09-04,0.00809166666666667,0.0978666666666667,0.00585583333333333,8.38666666666667,408.741666666667,14.425,265.783333333333,0.0225066666666667,0.336625,2.10833333333333,58.3333333333333,180.714285714286,70,"6/6/2012",6,6,781,266,1.431934433,90.75
